nameOrig,count_amount,mean_amount,mean_balance_change
C863963078,1,2202575.1,-2202575.1
C864622150,1,25975.86,-25975.86
C864862655,1,364375.51,-364375.51
C864985630,1,3490916.0,-3490916.0
C865094709,1,1950022.93,-1950022.93
C865099324,1,341956.42,-341956.42
C86523774,1,777448.03,-777448.03
C865385437,1,1015051.7,-1015051.7
C865443324,1,49492.39,-49492.39
C865504538,1,74854.93,-74854.93
C865731380,1,11385.0,-11385.0
C86620913,1,907361.75,-907361.75
C866227621,1,10000000.0,-10000000.0
C866414395,1,2885466.96,-2885466.96
C866706747,1,1050135.78,-1050135.78
C866722579,1,990630.25,-990630.25
C866814625,1,1592602.27,-1592602.27
C866838575,1,258103.59,-258103.59
C866940482,1,5512595.16,-5512595.16
C866984681,1,2949339.09,-2949339.09
C867506541,1,70239.81,-70239.81
C867732679,1,684266.09,-684266.09
C86775572,1,94431.98,-94431.98
C868020518,1,219275.19,-219275.19
C868212192,1,2758096.0,-2758096.0
C868244039,1,503961.93,-503961.93
C869608189,1,4152435.91,-4152435.91
C869621048,1,1500582.08,-1500582.08
C869780206,1,489767.32,-489767.32
C870245711,1,1017016.67,-1017016.67
C870356100,1,342120.59,-342120.59
C870531652,1,50722.16,-50722.16
C871029924,1,1675153.28,-1675153.28
C871094830,1,88424.06,-88424.06
C871130115,1,2194533.79,-2194533.79
C871433982,1,265680.73,-265680.73
C871824170,1,1102951.39,-1102951.39
C872116979,1,1748611.28,-1748611.28
C872526349,1,56745.14,-56745.14
C872768364,1,71329.73,-71329.73
C872780920,1,135428.39,-135428.39
C872785069,1,1489916.19,-1489916.19
C87316274,1,6783.47,-6783.47
C873337141,1,85408.24,-85408.24
C87347257,1,2479767.72,-2479767.72
C87360228,1,692654.27,-692654.27
C873811972,1,56290.17,-56290.17
C873843844,1,111033.79,-111033.79
C87393659,1,344673.46,-344673.46
C874085933,1,448266.86,-448266.86
C874241747,1,1392337.38,-1392337.38
C874397913,1,227668.22,-227668.22
C874465366,1,2949339.09,-2949339.09
C874660018,1,1430050.84,-1430050.84
C874866527,1,242678.33,-242678.33
C875012263,1,153607.08,-153607.08
C87506936,1,769619.59,-769619.59
C875158937,1,114827.36,-114827.36
C875187668,1,6513531.58,-6513531.58
C875380581,1,493538.8,-493538.8
C875659264,1,1064425.7,-1064425.7
C876181265,1,1290193.08,-1290193.08
C87645050,1,298754.96,-298754.96
C876504183,1,455372.54,-455372.54
C876539224,1,1707.4,-1707.4
C876716683,1,766631.82,-766631.82
C877036651,1,361460.79,-361460.79
C877157675,1,7169129.94,-7169129.94
C877302181,1,156011.24,-156011.24
C877406862,1,423660.73,-423660.73
C877487404,1,4162555.99,-4162555.99
C877614645,1,243118.94,-243118.94
C877672852,1,224913.14,-224913.14
C878032690,1,158279.4,-158279.4
C878935318,1,585010.21,-585010.21
C879463132,1,251621.18,-251621.18
C879600285,1,181543.89,-181543.89
C881015352,1,475854.04,-475854.04
C881291661,1,360749.76,-360749.76
C881360677,1,733119.42,-733119.42
C881548240,1,497928.97,-497928.97
C881672878,1,382960.64,-382960.64
C88290164,1,7469051.14,-7469051.14
C883298030,1,37394.15,-37394.15
C883385681,1,181588.3,-181588.3
C883452416,1,405062.33,-405062.33
C884104189,1,10000000.0,-10000000.0
C884592153,1,7068115.67,-7068115.67
C884840595,1,190215.18,-190215.18
C884847984,1,25472.32,-25472.32
C885687058,1,515645.16,-515645.16
C885720640,1,1562871.32,-1562871.32
C886007554,1,1434440.31,-1434440.31
C886662804,1,360749.76,-360749.76
C887693253,1,9811104.49,-9811104.49
C887694892,1,134623.95,-134623.95
C887830623,1,9996886.64,-9996886.64
C88849251,1,10000000.0,-10000000.0
C888856721,1,39013.3,-39013.3
C889125918,1,71921.7,-71921.7
C889342614,1,5475018.52,-5475018.52
C889382301,1,337994.64,-337994.64
C889625469,1,70669.49,-70669.49
C890173337,1,87622.5,-87622.5
C890580817,1,494446.94,-494446.94
C891040808,1,255028.93,-255028.93
C891068137,1,3243092.91,-3243092.91
C891276919,1,592443.66,-592443.66
C891486597,1,975389.94,-975389.94
C891657273,1,2019508.99,-2019508.99
C892010542,1,472692.51,-472692.51
C892131822,1,177022.52,-177022.52
C892157001,1,806863.3,-806863.3
C892421305,1,9366.63,-9366.63
C892428215,1,319208.14,-319208.14
C89283631,1,335219.49,-335219.49
C893034321,1,157353.39,-157353.39
C893956566,1,1891921.94,-1891921.94
C89412579,1,6558087.93,-6558087.93
C894359747,1,1049586.54,-1049586.54
C894928448,1,37669.14,-37669.14
C895065191,1,322991.82,-322991.82
C895161073,1,9131.0,-9131.0
C895602410,1,2374490.77,-2374490.77
C895738872,1,1796406.6,-1796406.6
C895816013,1,821138.21,-821138.21
C89581847,1,2533650.09,-2533650.09
C895840599,1,1312947.27,-1312947.27
C896022572,1,10000000.0,-10000000.0
C896315472,1,8097183.22,-8097183.22
C896720879,1,9060955.18,-9060955.18
C896934166,1,228751.77,-228751.77
C897190163,1,2600970.32,-2600970.32
C897869440,1,42062.82,-42062.82000000001
C898478782,1,112988.36,-112988.36
C898552679,1,54235.7,-54235.7
C898755281,1,450060.37,-450060.37
C898870268,1,10000000.0,-10000000.0
C899260948,1,5979556.06,-5979556.06
C899485739,1,21332.46,-21332.46
C899490900,1,1425802.24,-1425802.24
C900480774,1,797710.8,-797710.8
C901042408,1,187761.76,-187761.76
C901257542,1,3890627.92,-3890627.92
C901300638,1,2634032.61,-2634032.61
C901331326,1,2686564.04,-2686564.04
C90164537,1,2189170.39,-2189170.39
C902008507,1,5952739.3,-5952739.3
C90228184,1,14148.64,-14148.64
C902520408,1,1698263.69,-1698263.69
C902859339,1,1170213.18,-1170213.18
C903383636,1,30521.02,-30521.02
C903484940,1,362672.57,-362672.57
C903487655,1,2629417.41,-2629417.41
C904059459,1,5937.19,-5937.19
C904630616,1,803441.31,-803441.31
C904749186,1,766257.55,-766257.55
C905192559,1,325242.69,-325242.69
C905234452,1,128473.62,-128473.62
C905449086,1,1028515.56,-1028515.56
C905502978,1,265961.0,-265961.0
C90566607,1,218074.57,-218074.57
C905679615,1,175203.45,-175203.45
C905922907,1,36532.84,-36532.84
C906016775,1,40413.81,-40413.81
C906024214,1,701707.89,-701707.89
C906689307,1,309254.05,-309254.05
C906878138,1,92641.52,-92641.52
C907660116,1,1399724.98,-1399724.98
C907729353,1,236388.4,-236388.4
C907941485,1,3118811.65,-3118811.65
C908544136,1,4892193.09,0.0
C90885996,1,5652739.69,-5652739.69
C908924241,1,115125.3,-115125.3
C909629490,1,95267.81,-95267.81
C909860820,1,155028.83,-155028.83
C910554500,1,54380.21,-54380.21
C911097587,1,811459.21,-811459.21
C911183330,1,146908.38,-146908.38
C91138273,1,141508.56,-141508.56
C91165547,1,3049753.79,-3049753.79
C911734420,1,1534985.07,-1534985.07
C911775110,1,150406.91,-150406.91
C912160043,1,135100.36,-135100.36
C91276418,1,9465988.82,-9465988.82
C91294902,1,43357.65,-43357.65
C913068789,1,27276.07,-27276.07
C913178524,1,1796069.2,-1796069.2
C913417990,1,2136099.59,-2136099.59
C913474262,1,261742.96,-261742.96
C913609699,1,460434.46,-460434.46
C913635242,1,30846.84,-30846.84
C914179351,1,2352524.18,-2352524.18
C914459666,1,53315.31,-53315.31
C914833925,1,165368.59,-165368.59
C915028332,1,4121986.59,-4121986.59
C915102234,1,1464614.79,-1464614.79
C915330664,1,33964.87,-33964.87
C916162513,1,28399.72,-28399.72
C916181834,1,466359.63,-466359.63
C916267146,1,10000000.0,-10000000.0
C916412259,1,521986.29,-521986.29
C91676568,1,100109.03,-100109.03
C916840500,1,3332748.16,-3332748.16
C916884733,1,179725.06,-179725.06
C916986889,1,475368.94,-475368.94
C917298078,1,595558.89,-595558.89
C917414431,1,3441041.46,0.0
C917618384,1,1933121.35,-1933121.35
C917675056,1,475315.61,-475315.61
C91830551,1,201281.36,-201281.36
C918476031,1,253498.36,-253498.36
C918480550,1,2145934.81,-2145934.81
C918631268,1,9295454.24,-9295454.24
C918655375,1,436035.29,-436035.29
C918684226,1,5101855.95,-5101855.95
C919002200,1,3178915.22,-3178915.22
C919319560,1,22990.73,-22990.73
C919338594,1,880661.14,-880661.14
C919387676,1,94613.12,-94613.12
C919525792,1,323726.61,-323726.61
C919667911,1,651477.38,-651477.38
C919766733,1,1350574.58,-1350574.58
C920057135,1,1162672.01,-1162672.01
C920327149,1,9228514.1,-9228514.1
C920351883,1,966389.93,-966389.93
C920552627,1,881811.11,-881811.11
C920803432,1,48375.02,-48375.02
C921148283,1,128133.0,-128133.0
C921347828,1,276253.24,-276253.24
C921483031,1,62184.44,-62184.44
C921533797,1,11308.0,-11308.0
C921534959,1,115782.68,-115782.68
C92154963,1,1871553.73,-1871553.73
C922219750,1,282272.93,-282272.93
C922243256,1,134725.66,-134725.66
C922540199,1,489033.93,-489033.93
C922622756,1,69039.64,-69039.64
C922917235,1,139210.23,-139210.23
C923004972,1,1106295.77,-1106295.77
C923057067,1,4791.06,-4791.06
C923707754,1,55539.89,-55539.89
C923759331,1,1644253.61,-1644253.61
C924291724,1,109525.67,-109525.67
C925134065,1,14992.14,-14992.14
C92520056,1,115125.3,-115125.3
C925348777,1,5455965.86,-5455965.86
C925944949,1,349619.91,-349619.91
C92605772,1,40867.66,-40867.66
C926108639,1,203874.62,-203874.62
C926121167,1,1400472.01,-1400472.01
C926688459,1,7596886.83,-7596886.83
C926836772,1,407275.43,-407275.43
C927102285,1,336917.97,-336917.97
C927181710,1,87999.25,-87999.25
C927253405,1,158000.29,-158000.29
C927887851,1,2173367.35,-2173367.35
C927898109,1,436317.49,-436317.49
C927935901,1,452294.74,-452294.74
C928012348,1,2109967.47,-2109967.47
C928616706,1,27696.89,-27696.89
C928957738,1,835770.84,-835770.84
C929088608,1,6392.08,-6392.08
C929319226,1,49199.2,-49199.2
C929434570,1,866712.19,-866712.19
C929585215,1,348952.97,-348952.97
C929950007,1,1539474.57,-1539474.57
C930019406,1,254167.15,-254167.15
C93029776,1,16671.29,-16671.29
C930621718,1,361877.28,-361877.28
C931224089,1,55740.39,-55740.39
C931340371,1,19742.71,-19742.71
C932045964,1,1064995.85,-1064995.85
C932539468,1,420330.71,-420330.71
C933301215,1,1707.4,-1707.4
C933352682,1,296212.67,-296212.67
C933443756,1,4454632.3,-4454632.3
C933837794,1,1518718.03,-1518718.03
C934172571,1,414394.38,-414394.38
C934206138,1,125146.75,-125146.75
C934227113,1,3200818.85,-3200818.85
C934338438,1,114483.78,-114483.78
C934745802,1,309061.5,-309061.5
C934748606,1,10000000.0,-10000000.0
C934857177,1,4099382.36,-4099382.36
C934940485,1,434006.52,-434006.52
C935134354,1,185238.61,-185238.61
C935429105,1,655294.3,-655294.3
C935524807,1,126715.84,-126715.84
C935658927,1,6199009.0,-6199009.0
C935920556,1,540914.12,-540914.12
C936282249,1,8111.09,-8111.09
C936451148,1,148305.3,-148305.3
C936539159,1,1076739.91,-1076739.91
C936646245,1,235458.67,-235458.67
C937056998,1,282500.69,-282500.69
C937130374,1,107351.33,-107351.33
C937391405,1,251118.04,-251118.04
C937470096,1,1754597.44,-1754597.44
C937580010,1,3452538.75,-3452538.75
C937734682,1,1059682.92,-1059682.92
C937983122,1,7539165.76,-7539165.76
C937991476,1,1275236.3,-1275236.3
C938594796,1,470325.08,-470325.08
C938980312,1,12461.0,-12461.0
C939116023,1,21516.38,-21516.38
C939181063,1,2582313.07,-2582313.07
C939293281,1,688034.32,-688034.32
C939367162,1,2577489.07,-2577489.07
C939398813,1,478078.24,-478078.24
C939463498,1,98086.09,-98086.09
C939933921,1,1301410.68,-1301410.68
C940330656,1,520500.14,-520500.14
C940426725,1,3712.11,-3712.11
C941627109,1,1822754.86,-1822754.86
C941791959,1,3097121.75,-3097121.75
C941946048,1,4716307.48,-4716307.48
C942063884,1,1448630.38,-1448630.38
C94208509,1,1399637.19,-1399637.19
C942132935,1,52795.24,-52795.24
C94269091,1,5566368.02,-5566368.02
C942925545,1,152331.26,-152331.26
C94303206,1,2163012.63,-2163012.63
C943049260,1,355151.57,-355151.57
C943173894,1,953529.64,-953529.64
C943180964,1,19729.68,-19729.68
C943280321,1,416284.7,-416284.7
C944291289,1,2118548.31,-2118548.31
C944295490,1,6063657.03,-6063657.03
C944357940,1,2898.09,-2898.09
C944432695,1,1735525.5,-1735525.5
C944451895,1,10000000.0,-10000000.0
C944480548,1,11155.45,-11155.45
C94525444,1,2263927.04,-2263927.04
C945312738,1,1385945.61,-1385945.61
C946052471,1,361877.28,-361877.28
C946427395,1,1381513.27,-1381513.27
C946502860,1,736521.51,-736521.51
C946520806,1,34839.32,-34839.32
C946605831,1,160186.79,-160186.79
C947315292,1,70696.74,-70696.74
C947728507,1,95428.32,0.0
C94784819,1,330218.85,-330218.85
C947854102,1,57204.07,-57204.07
C947925453,1,998110.47,-998110.47
C948133316,1,1947831.96,-1947831.96
C948610987,1,170038.31,-170038.31
C9486206,1,1424002.7,-1424002.7
C948664431,1,48132.52,-48132.52
C948701373,1,19646.09,-19646.09
C948820574,1,93581.19,-93581.19
C949114642,1,1050135.78,-1050135.78
C949298943,1,701697.49,-701697.49
C949325212,1,2075328.73,-2075328.73
C949573914,1,479892.04,-479892.04
C949614890,1,171200.54,-171200.54
C949792674,1,448004.86,-448004.86
C949838768,1,14133.69,-14133.69
C949980051,1,32521.24,-32521.24
C950160827,1,73053.41,-73053.41
C950353738,1,10000000.0,-10000000.0
C9507698,1,1431634.93,-1431634.93
C950814543,1,177344.53,-177344.53
C951363139,1,10000000.0,-10000000.0
C951381310,1,1911239.21,-1911239.21
C951521494,1,586801.3,-586801.3
C951549308,1,6250438.78,-6250438.78
C951701114,1,1028486.59,-1028486.59
C951711545,1,3596.83,-3596.83
C951821221,1,653983.93,-653983.93
C952177952,1,813133.35,-813133.35
C952245558,1,104171.37,-104171.37
C952265131,1,254564.81,-254564.81
C95297644,1,3354200.39,-3354200.39
C953022806,1,476890.47,-476890.47
C953989507,1,194180.11,-194180.11
C954045856,1,829012.31,-829012.31
C954160536,1,46779.04,-46779.04
C954298206,1,4529.65,-4529.65
C954355337,1,234673.76,-234673.76
C954658479,1,1367340.03,-1367340.03
C954871123,1,242179.39,-242179.39
C955071434,1,1529614.71,-1529614.71
C955101286,1,2871898.5,-2871898.5
C955753523,1,209829.57,-209829.57
C955833247,1,49076.27,-49076.27
C95607946,1,1027260.28,-1027260.28
C956252470,1,19511.35,-19511.35
C956307325,1,645135.6,-645135.6
C956623325,1,126431.61,-126431.61
C956657254,1,10000000.0,-10000000.0
C956916023,1,454483.23,-454483.23
C956959892,1,56510.5,-56510.5
C957078136,1,5807351.83,-5807351.83
C957619820,1,2739869.62,-2739869.62
C957688108,1,2107997.33,-2107997.33
C957784464,1,2031464.82,-2031464.82
C958168241,1,5715004.3,-5715004.3
C958487787,1,45807.51,-45807.51
C958603903,1,2374412.42,-2374412.42
C958794947,1,36956.27,-36956.27
C958803448,1,338293.14,-338293.14
C959095165,1,8770.06,-8770.06
C959100931,1,1905476.22,-1905476.22
C959102961,1,303846.74,-303846.74
C959116993,1,2477661.97,-2477661.97
C9591597,1,5393290.34,-5393290.34
C959463249,1,45758.71,-45758.71
C959540138,1,259186.43,-259186.43
C959562247,1,748139.48,-748139.48
C959692250,1,196385.55,-196385.55
C959785140,1,3285475.4,-3285475.4
C960265779,1,56847.17,-56847.17
C960377084,1,1819405.69,-1819405.69
C960563833,1,385567.18,-385567.18
C960647528,1,55062.46,-55062.46
C960694906,1,166456.54,-166456.54
C961270274,1,972009.75,-972009.75
C961503749,1,272187.2,-272187.2
C961544544,1,92057.19,-92057.19
C961585962,1,3567795.25,-3567795.25
C961613398,1,1048.63,-1048.63
C961768451,1,101408.84,-101408.84
C961780738,1,157494.6,-157494.6
C962232328,1,6870369.62,-6870369.62
C962323728,1,172915.56,-172915.56
C962450896,1,256705.68,-256705.68
C962574299,1,243747.83,-243747.83
C963027341,1,32527.0,-32527.0
C96305554,1,1994525.04,-1994525.04
C963556658,1,978261.98,-978261.98
C963749685,1,63944.13,-63944.13
C964050738,1,389275.23,-389275.23
C964153442,1,47061.52,-47061.52
C964390275,1,45890.12,-45890.12
C964428747,1,167907.12,-167907.12
C964435402,1,1136374.62,-1136374.62
C964445001,1,167806.93,-167806.93
C964493655,1,553328.24,-553328.24
C964511313,1,352179.76,-352179.76
C964573395,1,4814.69,-4814.69
C964891508,1,3642569.29,-3642569.29
C96489795,1,463891.31,-463891.31
C965198261,1,749316.7,-749316.7
C965340171,1,3116833.75,-3116833.75
C965792626,1,131594.12,-131594.12
C966152886,1,3116889.41,-3116889.41
C966717890,1,432544.68,-432544.68
C967325382,1,534255.94,-534255.94
C967408302,1,2231.46,-2231.46
C967691562,1,1639676.27,-1639676.27
C968159890,1,448265.08,-448265.08
C968403759,1,696763.08,-696763.08
C968443194,1,161859.16,-161859.16
C969013741,1,953529.64,-953529.64
C969404866,1,547672.2,-547672.2
C96988544,1,372703.48,-372703.48
C97010398,1,243459.96,-243459.96
C9701690,1,678058.75,-678058.75
C970648981,1,408724.54,-408724.54
C970953721,1,171456.83,-171456.83
C971577416,1,949979.11,-949979.11
C971898032,1,106642.43,-106642.43
C971904885,1,534158.52,-534158.52
C972076010,1,203848.61,-203848.61
C972148639,1,2239461.29,-2239461.29
C972303876,1,71323.49,-71323.49
C97242201,1,10000000.0,-10000000.0
C972876081,1,2241630.36,-2241630.36
C973074458,1,509985.31,-509985.31
C973257095,1,703833.48,-703833.48
C973279667,1,7078157.11,-7078157.11
C973342461,1,113829.89,-113829.89
C9735820,1,1091589.88,-1091589.88
C97407183,1,880975.83,-880975.83
C974262278,1,540914.12,-540914.12
C974535194,1,626673.66,-626673.66
C975058065,1,1869237.83,-1869237.83
C975117365,1,4294676.05,-4294676.05
C975798201,1,208253.11,-208253.11
C976181773,1,337287.72,-337287.72
C976192518,1,570649.33,-570649.33
C976368712,1,228706.19,-228706.19
C97658415,1,1467324.96,-1467324.96
C976894617,1,890964.06,-890964.06
C976919593,1,10000000.0,-10000000.0
C977625973,1,18042.11,-18042.11
C978314426,1,4342582.37,-4342582.37
C978467011,1,45077.1,-45077.1
C978638319,1,448266.86,-448266.86
C978703019,1,120232.13,-120232.13
C978784308,1,28284.88,-28284.88
C979329781,1,62091.44,-62091.44
C979923889,1,175267.61,-175267.61
C979937832,1,6188772.44,-6188772.44
C980121091,1,144876.4,-144876.4
C980295084,1,145067.24,-145067.24
C980546604,1,325470.07,-325470.07
C981071931,1,123146.28,-123146.28
C981150535,1,10000000.0,-10000000.0
C981155027,1,30245.46,-30245.46
C981156733,1,208630.6,-208630.6
C981450305,1,230204.96,-230204.96
C981538757,1,2331777.94,-2331777.94
C981578814,1,362837.15,-362837.15
C981675452,1,1061353.33,-1061353.33
C981772775,1,49871.73,-49871.73
C981935704,1,1232697.94,-1232697.94
C981996349,1,45807.51,-45807.51
C982362402,1,48516.87,-48516.87
C982480526,1,98692.72,-98692.72
C982513894,1,36267.62,-36267.62
C982551468,1,60519.74,-60519.74
C982640738,1,209829.57,-209829.57
C98283050,1,136245.39,-136245.39
C98299573,1,2627070.5,-2627070.5
C983142202,1,55062.46,-55062.46
C983383771,1,348751.45,-348751.45
C983453370,1,114490.39,-114490.39
C983474187,1,564699.59,-564699.59
C983611149,1,1221900.21,-1221900.21
C983847519,1,21987.0,-21987.0
C983899161,1,7563536.91,-7563536.91
C984153855,1,109401.88,-109401.88
C984621443,1,1010857.38,-1010857.38
C98463296,1,79446.06,-79446.06
C984782155,1,118106.94,-118106.94
C984959096,1,934314.89,-934314.89
C985192953,1,881187.51,-881187.51
C985224754,1,427373.65,-427373.65
C985240759,1,59829.03,-59829.03
C98533918,1,800115.05,-800115.05
C985397867,1,37436.78,-37436.78
C985677650,1,8537861.24,-8537861.24
C985759209,1,470922.15,-470922.15
C986104580,1,810599.16,-810599.16
C986606051,1,645104.5,-645104.5
C986981998,1,350017.08,-350017.08
C987072193,1,3846781.01,-3846781.01
C987446721,1,4022408.76,-4022408.76
C987837660,1,127447.68,-127447.68
C987947557,1,92145.4,-92145.4
C987967282,1,320977.49,-320977.49
C988104305,1,774761.84,-774761.84
